timestamp,type,initiator,ch,param,value_a,value_b
2026-09-19T17:19:54,SYSTEM,SYS,0,0,11,23688
2026-09-19T17:20:17,RELAY,SYS,1,0,1,0
2026-09-19T17:20:21,SENSOR_HR,SYS,0,0,232,71
2026-09-19T17:20:21,SENSOR_HR,SYS,1,0,10,214
2026-09-19T17:20:21,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:20:25,SYSTEM,WEB,0,0,1,1
2026-09-19T17:20:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:20:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:20:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:20:52,SENSOR_HR,SYS,0,0,231,70
2026-09-19T17:20:52,SENSOR_HR,SYS,1,0,14,147
2026-09-19T17:20:52,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:21:22,SENSOR_HR,SYS,0,0,232,71
2026-09-19T17:21:22,SENSOR_HR,SYS,1,0,7,256
2026-09-19T17:21:22,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:21:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:21:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:21:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:21:52,SENSOR_HR,SYS,0,0,232,72
2026-09-19T17:21:52,SENSOR_HR,SYS,1,0,10,274
2026-09-19T17:21:52,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:21:54,SYSTEM,WEB,0,0,1,0
2026-09-19T17:22:22,SENSOR_HR,SYS,0,0,231,72
2026-09-19T17:22:22,SENSOR_HR,SYS,1,0,14,269
2026-09-19T17:22:22,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:22:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:22:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:22:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:22:52,SENSOR_HR,SYS,0,0,230,73
2026-09-19T17:22:52,SENSOR_HR,SYS,1,0,39,276
2026-09-19T17:22:52,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:23:22,SENSOR_HR,SYS,0,0,230,74
2026-09-19T17:23:22,SENSOR_HR,SYS,1,0,22,233
2026-09-19T17:23:22,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:23:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:23:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:23:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:23:53,SENSOR_HR,SYS,0,0,230,73
2026-09-19T17:23:53,SENSOR_HR,SYS,1,0,13,223
2026-09-19T17:23:53,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:23:55,SYSTEM,WEB,0,0,1,0
2026-09-19T17:24:23,SENSOR_HR,SYS,0,0,229,73
2026-09-19T17:24:23,SENSOR_HR,SYS,1,0,22,229
2026-09-19T17:24:23,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:24:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:24:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:24:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:24:53,SENSOR_HR,SYS,0,0,228,73
2026-09-19T17:24:53,SENSOR_HR,SYS,1,0,15,202
2026-09-19T17:24:53,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:25:23,SENSOR_HR,SYS,0,0,229,73
2026-09-19T17:25:23,SENSOR_HR,SYS,1,0,15,245
2026-09-19T17:25:23,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:25:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:25:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:25:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:25:53,SENSOR_HR,SYS,0,0,230,74
2026-09-19T17:25:53,SENSOR_HR,SYS,1,0,7,242
2026-09-19T17:25:53,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:25:56,SYSTEM,WEB,0,0,1,0
2026-09-19T17:26:23,SENSOR_HR,SYS,0,0,229,74
2026-09-19T17:26:23,SENSOR_HR,SYS,1,0,8,148
2026-09-19T17:26:23,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:26:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:26:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:26:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:26:54,SENSOR_HR,SYS,0,0,230,74
2026-09-19T17:26:54,SENSOR_HR,SYS,1,0,13,202
2026-09-19T17:26:54,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:27:24,SENSOR_HR,SYS,0,0,229,75
2026-09-19T17:27:24,SENSOR_HR,SYS,1,0,8,197
2026-09-19T17:27:24,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:27:51,SYSTEM,SYS,0,0,7,83
2026-09-19T17:27:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:27:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:27:54,SENSOR_HR,SYS,0,0,228,75
2026-09-19T17:27:54,SENSOR_HR,SYS,1,0,5,226
2026-09-19T17:27:54,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:27:55,SYSTEM,WEB,0,0,1,0
2026-09-19T17:28:24,SENSOR_HR,SYS,0,0,229,75
2026-09-19T17:28:24,SENSOR_HR,SYS,1,0,21,248
2026-09-19T17:28:24,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:28:27,SYSTEM,SYS,0,0,22,0
2026-09-19T17:28:51,SYSTEM,SYS,0,0,7,82
2026-09-19T17:28:51,SYSTEM,SYS,0,0,8,8152
2026-09-19T17:28:51,SYSTEM,SYS,0,0,12,31
2026-09-19T17:28:54,SENSOR_HR,SYS,0,0,229,76
2026-09-19T17:28:54,SENSOR_HR,SYS,1,0,4,212
2026-09-19T17:28:54,SENSOR_HR,SYS,2,0,0,0
2026-09-19T17:29:24,SENSOR_HR,SYS,0,0,228,76
