timestamp,type,initiator,ch,param,value_a,value_b
2026-06-29T12:34:24,SYSTEM,SYS,0,0,11,23688
2026-06-29T12:34:42,SYSTEM,SYS,0,0,7,52
2026-06-29T12:34:42,SYSTEM,SYS,0,0,8,8152
2026-06-29T12:34:42,SYSTEM,SYS,0,0,12,28
2026-06-29T12:34:44,SENSOR_HR,SYS,0,0,314,44
2026-06-29T12:34:44,SENSOR_HR,SYS,1,0,9,353
2026-06-29T12:34:44,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:34:55,SYSTEM,WEB,0,0,1,1
2026-06-29T12:35:14,SENSOR_HR,SYS,0,0,313,45
2026-06-29T12:35:14,SENSOR_HR,SYS,1,0,10,305
2026-06-29T12:35:14,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:35:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:35:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:35:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:35:44,SENSOR_HR,SYS,0,0,313,49
2026-06-29T12:35:44,SENSOR_HR,SYS,1,0,16,325
2026-06-29T12:35:44,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:36:15,SENSOR_HR,SYS,0,0,313,49
2026-06-29T12:36:15,SENSOR_HR,SYS,1,0,19,333
2026-06-29T12:36:15,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:36:25,SYSTEM,WEB,0,0,1,0
2026-06-29T12:36:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:36:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:36:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:36:45,SENSOR_HR,SYS,0,0,312,49
2026-06-29T12:36:45,SENSOR_HR,SYS,1,0,11,319
2026-06-29T12:36:45,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:37:15,SENSOR_HR,SYS,0,0,311,52
2026-06-29T12:37:15,SENSOR_HR,SYS,1,0,11,308
2026-06-29T12:37:15,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:37:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:37:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:37:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:37:45,SENSOR_HR,SYS,0,0,313,49
2026-06-29T12:37:45,SENSOR_HR,SYS,1,0,10,323
2026-06-29T12:37:45,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:38:15,SENSOR_HR,SYS,0,0,312,48
2026-06-29T12:38:15,SENSOR_HR,SYS,1,0,24,319
2026-06-29T12:38:15,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:38:25,SYSTEM,WEB,0,0,1,0
2026-06-29T12:38:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:38:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:38:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:38:45,SENSOR_HR,SYS,0,0,313,48
2026-06-29T12:38:45,SENSOR_HR,SYS,1,0,17,323
2026-06-29T12:38:45,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:39:16,SENSOR_HR,SYS,0,0,313,47
2026-06-29T12:39:16,SENSOR_HR,SYS,1,0,20,326
2026-06-29T12:39:16,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:39:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:39:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:39:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:39:46,SENSOR_HR,SYS,0,0,314,49
2026-06-29T12:39:46,SENSOR_HR,SYS,1,0,15,329
2026-06-29T12:39:46,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:40:16,SENSOR_HR,SYS,0,0,316,47
2026-06-29T12:40:16,SENSOR_HR,SYS,1,0,5,329
2026-06-29T12:40:16,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:40:26,SYSTEM,WEB,0,0,1,0
2026-06-29T12:40:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:40:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:40:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:40:46,SENSOR_HR,SYS,0,0,315,48
2026-06-29T12:40:46,SENSOR_HR,SYS,1,0,2,329
2026-06-29T12:40:46,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:41:16,SENSOR_HR,SYS,0,0,316,48
2026-06-29T12:41:16,SENSOR_HR,SYS,1,0,8,307
2026-06-29T12:41:16,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:41:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:41:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:41:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:41:46,SENSOR_HR,SYS,0,0,316,48
2026-06-29T12:41:46,SENSOR_HR,SYS,1,0,5,291
2026-06-29T12:41:46,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:42:17,SENSOR_HR,SYS,0,0,317,44
2026-06-29T12:42:17,SENSOR_HR,SYS,1,0,7,275
2026-06-29T12:42:17,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:42:26,SYSTEM,WEB,0,0,1,0
2026-06-29T12:42:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:42:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:42:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:42:47,SENSOR_HR,SYS,0,0,319,44
2026-06-29T12:42:47,SENSOR_HR,SYS,1,0,5,273
2026-06-29T12:42:47,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:43:17,SENSOR_HR,SYS,0,0,320,45
2026-06-29T12:43:17,SENSOR_HR,SYS,1,0,7,306
2026-06-29T12:43:17,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:43:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:43:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:43:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:43:47,SENSOR_HR,SYS,0,0,320,45
2026-06-29T12:43:47,SENSOR_HR,SYS,1,0,7,328
2026-06-29T12:43:47,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:44:17,SENSOR_HR,SYS,0,0,321,44
2026-06-29T12:44:17,SENSOR_HR,SYS,1,0,18,328
2026-06-29T12:44:17,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:44:26,SYSTEM,WEB,0,0,1,0
2026-06-29T12:44:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:44:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:44:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:44:47,SENSOR_HR,SYS,0,0,322,42
2026-06-29T12:44:47,SENSOR_HR,SYS,1,0,18,328
2026-06-29T12:44:47,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:45:17,SENSOR_HR,SYS,0,0,321,42
2026-06-29T12:45:17,SENSOR_HR,SYS,1,0,9,310
2026-06-29T12:45:17,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:45:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:45:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:45:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:45:48,SENSOR_HR,SYS,0,0,321,42
2026-06-29T12:45:48,SENSOR_HR,SYS,1,0,12,317
2026-06-29T12:45:48,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:46:18,SENSOR_HR,SYS,0,0,322,42
2026-06-29T12:46:18,SENSOR_HR,SYS,1,0,14,359
2026-06-29T12:46:18,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:46:26,SYSTEM,WEB,0,0,1,0
2026-06-29T12:46:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:46:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:46:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:46:48,SENSOR_HR,SYS,0,0,323,40
2026-06-29T12:46:48,SENSOR_HR,SYS,1,0,11,349
2026-06-29T12:46:48,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:47:18,SENSOR_HR,SYS,0,0,322,40
2026-06-29T12:47:18,SENSOR_HR,SYS,1,0,10,331
2026-06-29T12:47:18,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:47:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:47:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:47:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:47:48,SENSOR_HR,SYS,0,0,323,38
2026-06-29T12:47:48,SENSOR_HR,SYS,1,0,1,6
2026-06-29T12:47:48,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:48:18,SENSOR_HR,SYS,0,0,323,37
2026-06-29T12:48:18,SENSOR_HR,SYS,1,0,3,27
2026-06-29T12:48:18,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:48:27,SYSTEM,WEB,0,0,1,0
2026-06-29T12:48:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:48:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:48:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:48:49,SENSOR_HR,SYS,0,0,323,39
2026-06-29T12:48:49,SENSOR_HR,SYS,1,0,4,27
2026-06-29T12:48:49,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:49:19,SENSOR_HR,SYS,0,0,324,39
2026-06-29T12:49:19,SENSOR_HR,SYS,1,0,15,265
2026-06-29T12:49:19,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:49:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:49:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:49:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:49:49,SENSOR_HR,SYS,0,0,325,41
2026-06-29T12:49:49,SENSOR_HR,SYS,1,0,7,270
2026-06-29T12:49:49,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:50:19,SENSOR_HR,SYS,0,0,325,42
2026-06-29T12:50:19,SENSOR_HR,SYS,1,0,22,330
2026-06-29T12:50:19,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:50:29,SYSTEM,WEB,0,0,1,0
2026-06-29T12:50:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:50:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:50:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:50:49,SENSOR_HR,SYS,0,0,327,43
2026-06-29T12:50:49,SENSOR_HR,SYS,1,0,29,315
2026-06-29T12:50:49,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:51:19,SENSOR_HR,SYS,0,0,327,40
2026-06-29T12:51:19,SENSOR_HR,SYS,1,0,22,347
2026-06-29T12:51:19,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:51:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:51:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:51:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:51:50,SENSOR_HR,SYS,0,0,328,42
2026-06-29T12:51:50,SENSOR_HR,SYS,1,0,21,327
2026-06-29T12:51:50,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:52:20,SENSOR_HR,SYS,0,0,327,45
2026-06-29T12:52:20,SENSOR_HR,SYS,1,0,23,318
2026-06-29T12:52:20,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:52:28,SYSTEM,WEB,0,0,1,0
2026-06-29T12:52:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:52:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:52:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:52:50,SENSOR_HR,SYS,0,0,328,41
2026-06-29T12:52:50,SENSOR_HR,SYS,1,0,26,320
2026-06-29T12:52:50,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:53:20,SENSOR_HR,SYS,0,0,327,43
2026-06-29T12:53:20,SENSOR_HR,SYS,1,0,27,348
2026-06-29T12:53:20,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:53:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:53:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:53:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:53:50,SENSOR_HR,SYS,0,0,326,41
2026-06-29T12:53:50,SENSOR_HR,SYS,1,0,15,306
2026-06-29T12:53:50,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:54:20,SENSOR_HR,SYS,0,0,326,42
2026-06-29T12:54:20,SENSOR_HR,SYS,1,0,24,331
2026-06-29T12:54:20,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:54:28,SYSTEM,WEB,0,0,1,0
2026-06-29T12:54:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:54:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:54:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:54:51,SENSOR_HR,SYS,0,0,324,45
2026-06-29T12:54:51,SENSOR_HR,SYS,1,0,6,282
2026-06-29T12:54:51,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:55:21,SENSOR_HR,SYS,0,0,323,45
2026-06-29T12:55:21,SENSOR_HR,SYS,1,0,23,321
2026-06-29T12:55:21,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:55:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:55:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:55:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:55:51,SENSOR_HR,SYS,0,0,322,45
2026-06-29T12:55:51,SENSOR_HR,SYS,1,0,6,293
2026-06-29T12:55:51,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:56:21,SENSOR_HR,SYS,0,0,320,45
2026-06-29T12:56:21,SENSOR_HR,SYS,1,0,10,290
2026-06-29T12:56:21,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:56:28,SYSTEM,WEB,0,0,1,0
2026-06-29T12:56:41,SYSTEM,SYS,0,0,7,99
2026-06-29T12:56:41,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:56:41,SYSTEM,SYS,0,0,12,31
2026-06-29T12:56:51,SENSOR_HR,SYS,0,0,318,45
2026-06-29T12:56:51,SENSOR_HR,SYS,1,0,7,300
2026-06-29T12:56:51,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:57:21,SENSOR_HR,SYS,0,0,316,45
2026-06-29T12:57:21,SENSOR_HR,SYS,1,0,3,299
2026-06-29T12:57:21,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:57:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:57:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:57:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:57:52,SENSOR_HR,SYS,0,0,314,48
2026-06-29T12:57:52,SENSOR_HR,SYS,1,0,7,314
2026-06-29T12:57:52,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:58:22,SENSOR_HR,SYS,0,0,312,48
2026-06-29T12:58:22,SENSOR_HR,SYS,1,0,3,315
2026-06-29T12:58:22,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:58:29,SYSTEM,WEB,0,0,1,0
2026-06-29T12:58:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:58:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:58:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:58:52,SENSOR_HR,SYS,0,0,311,48
2026-06-29T12:58:52,SENSOR_HR,SYS,1,0,3,315
2026-06-29T12:58:52,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:59:22,SENSOR_HR,SYS,0,0,309,46
2026-06-29T12:59:22,SENSOR_HR,SYS,1,0,6,289
2026-06-29T12:59:22,SENSOR_HR,SYS,2,0,42,0
2026-06-29T12:59:42,SYSTEM,SYS,0,0,7,99
2026-06-29T12:59:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T12:59:42,SYSTEM,SYS,0,0,12,31
2026-06-29T12:59:52,SENSOR_HR,SYS,0,0,307,48
2026-06-29T12:59:52,SENSOR_HR,SYS,1,0,4,294
2026-06-29T12:59:52,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:00:23,SENSOR_HR,SYS,0,0,306,48
2026-06-29T13:00:23,SENSOR_HR,SYS,1,0,11,322
2026-06-29T13:00:23,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:00:32,SYSTEM,WEB,0,0,1,0
2026-06-29T13:00:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:00:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:00:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:00:53,SENSOR_HR,SYS,0,0,303,47
2026-06-29T13:00:53,SENSOR_HR,SYS,1,0,14,319
2026-06-29T13:00:53,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:01:23,SENSOR_HR,SYS,0,0,302,46
2026-06-29T13:01:23,SENSOR_HR,SYS,1,0,15,328
2026-06-29T13:01:23,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:01:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:01:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:01:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:01:53,SENSOR_HR,SYS,0,0,303,48
2026-06-29T13:01:53,SENSOR_HR,SYS,1,0,15,322
2026-06-29T13:01:53,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:02:23,SENSOR_HR,SYS,0,0,303,50
2026-06-29T13:02:23,SENSOR_HR,SYS,1,0,14,329
2026-06-29T13:02:23,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:02:30,SYSTEM,WEB,0,0,1,0
2026-06-29T13:02:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:02:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:02:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:02:53,SENSOR_HR,SYS,0,0,303,51
2026-06-29T13:02:53,SENSOR_HR,SYS,1,0,12,332
2026-06-29T13:02:53,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:03:24,SENSOR_HR,SYS,0,0,303,49
2026-06-29T13:03:24,SENSOR_HR,SYS,1,0,7,341
2026-06-29T13:03:24,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:03:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:03:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:03:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:03:54,SENSOR_HR,SYS,0,0,305,47
2026-06-29T13:03:54,SENSOR_HR,SYS,1,0,20,321
2026-06-29T13:03:54,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:04:24,SENSOR_HR,SYS,0,0,306,46
2026-06-29T13:04:24,SENSOR_HR,SYS,1,0,12,352
2026-06-29T13:04:24,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:04:32,SYSTEM,WEB,0,0,1,0
2026-06-29T13:04:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:04:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:04:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:04:54,SENSOR_HR,SYS,0,0,306,44
2026-06-29T13:04:54,SENSOR_HR,SYS,1,0,17,0
2026-06-29T13:04:54,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:04:11,MODE,SYS,0,0,2,512
2026-06-29T13:04:54,RELAY,SYS,3,0,4,0
2026-06-29T13:05:24,SENSOR_HR,SYS,0,0,308,44
2026-06-29T13:05:24,SENSOR_HR,SYS,1,0,18,351
2026-06-29T13:05:24,SENSOR_HR,SYS,2,0,58,0
2026-06-29T13:05:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:05:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:05:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:05:54,SENSOR_HR,SYS,0,0,309,43
2026-06-29T13:05:54,SENSOR_HR,SYS,1,0,11,304
2026-06-29T13:05:54,SENSOR_HR,SYS,2,0,58,0
2026-06-29T13:06:25,SENSOR_HR,SYS,0,0,308,44
2026-06-29T13:06:25,SENSOR_HR,SYS,1,0,9,325
2026-06-29T13:06:25,SENSOR_HR,SYS,2,0,58,0
2026-06-29T13:06:32,SYSTEM,WEB,0,0,1,0
2026-06-29T13:06:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:06:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:06:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:06:55,SENSOR_HR,SYS,0,0,310,44
2026-06-29T13:06:55,SENSOR_HR,SYS,1,0,6,301
2026-06-29T13:06:55,SENSOR_HR,SYS,2,0,58,0
2026-06-29T13:06:08,MODE,SYS,0,0,3,768
2026-06-29T13:06:57,RELAY,SYS,3,0,2,0
2026-06-29T13:07:25,SENSOR_HR,SYS,0,0,311,46
2026-06-29T13:07:25,SENSOR_HR,SYS,1,0,10,353
2026-06-29T13:07:25,SENSOR_HR,SYS,2,0,26,0
2026-06-29T13:07:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:07:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:07:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:07:55,SENSOR_HR,SYS,0,0,312,45
2026-06-29T13:07:55,SENSOR_HR,SYS,1,0,9,354
2026-06-29T13:07:55,SENSOR_HR,SYS,2,0,26,0
2026-06-29T13:08:25,SENSOR_HR,SYS,0,0,314,45
2026-06-29T13:08:25,SENSOR_HR,SYS,1,0,13,335
2026-06-29T13:08:25,SENSOR_HR,SYS,2,0,26,0
2026-06-29T13:08:32,SYSTEM,WEB,0,0,1,0
2026-06-29T13:08:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:08:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:08:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:08:55,SENSOR_HR,SYS,0,0,316,43
2026-06-29T13:08:55,SENSOR_HR,SYS,1,0,23,0
2026-06-29T13:08:55,SENSOR_HR,SYS,2,0,26,0
2026-06-29T13:09:26,SENSOR_HR,SYS,0,0,316,40
2026-06-29T13:09:26,SENSOR_HR,SYS,1,0,20,12
2026-06-29T13:09:26,SENSOR_HR,SYS,2,0,26,0
2026-06-29T13:09:42,SYSTEM,SYS,0,0,7,99
2026-06-29T13:09:42,SYSTEM,SYS,0,0,8,8153
2026-06-29T13:09:42,SYSTEM,SYS,0,0,12,31
2026-06-29T13:09:53,RELAY,SYS,3,0,3,0
2026-06-29T13:09:56,SENSOR_HR,SYS,0,0,316,42
2026-06-29T13:09:56,SENSOR_HR,SYS,1,0,19,2
2026-06-29T13:09:56,SENSOR_HR,SYS,2,0,42,0
2026-06-29T13:10:26,SENSOR_HR,SYS,0,0,317,38
2026-06-29T13:10:26,SENSOR_HR,SYS,1,0,19,358
