timestamp,type,initiator,ch,param,value_a,value_b
2026-07-31T15:25:09,SYSTEM,SYS,0,0,11,23688
2026-07-31T15:25:09,SENSOR_HR,SYS,1,0,51,340
2026-07-31T15:25:09,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:25:31,SYSTEM,SYS,0,0,7,56
2026-07-31T15:25:31,SYSTEM,SYS,0,0,8,8152
2026-07-31T15:25:31,SYSTEM,SYS,0,0,12,25
2026-07-31T15:25:38,SYSTEM,WEB,0,0,1,1
2026-07-31T15:25:39,SENSOR_HR,SYS,0,0,313,43
2026-07-31T15:25:39,SENSOR_HR,SYS,1,0,44,350
2026-07-31T15:25:39,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:26:09,SENSOR_HR,SYS,0,0,312,42
2026-07-31T15:26:09,SENSOR_HR,SYS,1,0,24,349
2026-07-31T15:26:09,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:26:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:26:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:26:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:26:40,SENSOR_HR,SYS,0,0,313,44
2026-07-31T15:26:40,SENSOR_HR,SYS,1,0,28,0
2026-07-31T15:26:40,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:27:02,SYSTEM,WEB,0,0,1,0
2026-07-31T15:27:10,SENSOR_HR,SYS,0,0,312,44
2026-07-31T15:27:10,SENSOR_HR,SYS,1,0,27,346
2026-07-31T15:27:10,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:27:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:27:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:27:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:27:40,SENSOR_HR,SYS,0,0,312,45
2026-07-31T15:27:40,SENSOR_HR,SYS,1,0,28,347
2026-07-31T15:27:40,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:28:10,SENSOR_HR,SYS,0,0,311,45
2026-07-31T15:28:10,SENSOR_HR,SYS,1,0,36,334
2026-07-31T15:28:10,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:28:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:28:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:28:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:28:40,SENSOR_HR,SYS,0,0,311,44
2026-07-31T15:28:40,SENSOR_HR,SYS,1,0,39,353
2026-07-31T15:28:40,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:29:02,SYSTEM,WEB,0,0,1,0
2026-07-31T15:29:10,SENSOR_HR,SYS,0,0,311,45
2026-07-31T15:29:10,SENSOR_HR,SYS,1,0,27,347
2026-07-31T15:29:10,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:29:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:29:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:29:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:29:41,SENSOR_HR,SYS,0,0,311,44
2026-07-31T15:29:41,SENSOR_HR,SYS,1,0,30,351
2026-07-31T15:29:41,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:30:11,SENSOR_HR,SYS,0,0,310,45
2026-07-31T15:30:11,SENSOR_HR,SYS,1,0,48,358
2026-07-31T15:30:11,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:30:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:30:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:30:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:30:41,SENSOR_HR,SYS,0,0,309,43
2026-07-31T15:30:41,SENSOR_HR,SYS,1,0,52,11
2026-07-31T15:30:41,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:31:03,SYSTEM,WEB,0,0,1,0
2026-07-31T15:31:11,SENSOR_HR,SYS,0,0,309,43
2026-07-31T15:31:11,SENSOR_HR,SYS,1,0,40,356
2026-07-31T15:31:11,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:31:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:31:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:31:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:31:41,SENSOR_HR,SYS,0,0,307,44
2026-07-31T15:31:41,SENSOR_HR,SYS,1,0,25,337
2026-07-31T15:31:41,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:32:11,SENSOR_HR,SYS,0,0,307,44
2026-07-31T15:32:11,SENSOR_HR,SYS,1,0,28,8
2026-07-31T15:32:11,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:32:30,SYSTEM,SYS,0,0,22,0
2026-07-31T15:32:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:32:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:32:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:32:42,SENSOR_HR,SYS,0,0,306,44
2026-07-31T15:32:42,SENSOR_HR,SYS,1,0,29,352
2026-07-31T15:32:42,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:33:03,SYSTEM,WEB,0,0,1,0
2026-07-31T15:33:12,SENSOR_HR,SYS,0,0,304,44
2026-07-31T15:33:12,SENSOR_HR,SYS,1,0,24,335
2026-07-31T15:33:12,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:33:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:33:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:33:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:33:42,SENSOR_HR,SYS,0,0,303,45
2026-07-31T15:33:42,SENSOR_HR,SYS,1,0,18,353
2026-07-31T15:33:42,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:34:12,SENSOR_HR,SYS,0,0,302,46
2026-07-31T15:34:12,SENSOR_HR,SYS,1,0,20,5
2026-07-31T15:34:12,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:34:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:34:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:34:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:34:42,SENSOR_HR,SYS,0,0,301,45
2026-07-31T15:34:42,SENSOR_HR,SYS,1,0,29,355
2026-07-31T15:34:42,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:35:04,SYSTEM,WEB,0,0,1,0
2026-07-31T15:35:12,SENSOR_HR,SYS,0,0,299,45
2026-07-31T15:35:12,SENSOR_HR,SYS,1,0,37,5
2026-07-31T15:35:12,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:35:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:35:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:35:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:35:43,SENSOR_HR,SYS,0,0,298,44
2026-07-31T15:35:43,SENSOR_HR,SYS,1,0,32,358
2026-07-31T15:35:43,SENSOR_HR,SYS,2,0,42,0
2026-07-31T15:35:14,MODE,SYS,0,0,2,512
2026-07-31T15:35:43,RELAY,SYS,3,0,4,0
2026-07-31T15:36:13,SENSOR_HR,SYS,0,0,297,45
2026-07-31T15:36:13,SENSOR_HR,SYS,1,0,13,329
2026-07-31T15:36:13,SENSOR_HR,SYS,2,0,58,0
2026-07-31T15:36:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:36:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:36:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:36:43,SENSOR_HR,SYS,0,0,296,46
2026-07-31T15:36:43,SENSOR_HR,SYS,1,0,14,331
2026-07-31T15:36:43,SENSOR_HR,SYS,2,0,58,0
2026-07-31T15:37:04,SYSTEM,WEB,0,0,1,0
2026-07-31T15:37:13,SENSOR_HR,SYS,0,0,293,48
2026-07-31T15:37:13,SENSOR_HR,SYS,1,0,23,323
2026-07-31T15:37:13,SENSOR_HR,SYS,2,0,58,0
2026-07-31T15:37:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:37:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:37:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:37:43,SENSOR_HR,SYS,0,0,291,48
2026-07-31T15:37:43,SENSOR_HR,SYS,1,0,21,321
2026-07-31T15:37:43,SENSOR_HR,SYS,2,0,58,0
2026-07-31T15:38:13,SENSOR_HR,SYS,0,0,291,49
2026-07-31T15:38:13,SENSOR_HR,SYS,1,0,16,311
2026-07-31T15:38:13,SENSOR_HR,SYS,2,0,58,0
2026-07-31T15:38:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:38:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:38:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:38:39,RELAY,SYS,3,0,1,0
2026-07-31T15:38:44,SENSOR_HR,SYS,0,0,290,50
2026-07-31T15:38:44,SENSOR_HR,SYS,1,0,9,297
2026-07-31T15:38:44,SENSOR_HR,SYS,2,0,10,0
2026-07-31T15:39:05,SYSTEM,WEB,0,0,1,0
2026-07-31T15:39:14,SENSOR_HR,SYS,0,0,290,51
2026-07-31T15:39:14,SENSOR_HR,SYS,1,0,16,318
2026-07-31T15:39:14,SENSOR_HR,SYS,2,0,10,0
2026-07-31T15:39:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:39:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:39:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:39:44,SENSOR_HR,SYS,0,0,288,50
2026-07-31T15:39:44,SENSOR_HR,SYS,1,0,36,324
2026-07-31T15:39:44,SENSOR_HR,SYS,2,0,10,0
2026-07-31T15:39:09,MODE,SYS,0,0,1,256
2026-07-31T15:39:44,RELAY,SYS,2,0,4,0
2026-07-31T15:40:10,RELAY,SYS,2,0,1,0
2026-07-31T15:40:14,SENSOR_HR,SYS,0,0,288,52
2026-07-31T15:40:14,SENSOR_HR,SYS,1,0,31,320
2026-07-31T15:40:14,SENSOR_HR,SYS,2,0,2,0
2026-07-31T15:40:31,SYSTEM,SYS,0,0,7,82
2026-07-31T15:40:31,SYSTEM,SYS,0,0,8,8153
2026-07-31T15:40:31,SYSTEM,SYS,0,0,12,31
2026-07-31T15:40:44,SENSOR_HR,SYS,0,0,288,52
