timestamp,type,initiator,ch,param,value_a,value_b
2026-07-17T09:10:16,SYSTEM,SYS,0,0,11,23688
2026-07-17T09:10:37,SYSTEM,WEB,0,0,1,0
2026-07-17T09:10:44,SENSOR_HR,SYS,0,0,278,78
2026-07-17T09:10:44,SENSOR_HR,SYS,1,0,8,304
2026-07-17T09:10:44,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:11:15,SENSOR_HR,SYS,0,0,277,78
2026-07-17T09:11:15,SENSOR_HR,SYS,1,0,16,337
2026-07-17T09:11:15,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:11:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:11:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:11:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:11:45,SENSOR_HR,SYS,0,0,279,78
2026-07-17T09:11:45,SENSOR_HR,SYS,1,0,26,350
2026-07-17T09:11:45,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:12:15,SENSOR_HR,SYS,0,0,280,78
2026-07-17T09:12:15,SENSOR_HR,SYS,1,0,16,328
2026-07-17T09:12:15,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:12:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:12:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:12:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:12:37,SYSTEM,WEB,0,0,1,0
2026-07-17T09:12:45,SENSOR_HR,SYS,0,0,281,77
2026-07-17T09:12:45,SENSOR_HR,SYS,1,0,14,16
2026-07-17T09:12:45,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:13:15,SENSOR_HR,SYS,0,0,281,78
2026-07-17T09:13:15,SENSOR_HR,SYS,1,0,19,338
2026-07-17T09:13:15,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:13:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:13:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:13:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:13:45,SENSOR_HR,SYS,0,0,282,79
2026-07-17T09:13:45,SENSOR_HR,SYS,1,0,14,359
2026-07-17T09:13:45,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:14:16,SENSOR_HR,SYS,0,0,282,77
2026-07-17T09:14:16,SENSOR_HR,SYS,1,0,13,342
2026-07-17T09:14:16,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:14:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:14:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:14:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:14:38,SYSTEM,WEB,0,0,1,0
2026-07-17T09:14:46,SENSOR_HR,SYS,0,0,284,78
2026-07-17T09:14:46,SENSOR_HR,SYS,1,0,21,331
2026-07-17T09:14:46,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:15:16,SENSOR_HR,SYS,0,0,283,78
2026-07-17T09:15:16,SENSOR_HR,SYS,1,0,18,352
2026-07-17T09:15:16,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:15:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:15:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:15:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:15:46,SENSOR_HR,SYS,0,0,285,77
2026-07-17T09:15:46,SENSOR_HR,SYS,1,0,12,344
2026-07-17T09:15:46,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:16:16,SENSOR_HR,SYS,0,0,285,78
2026-07-17T09:16:16,SENSOR_HR,SYS,1,0,8,310
2026-07-17T09:16:16,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:16:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:16:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:16:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:16:39,SYSTEM,WEB,0,0,1,0
2026-07-17T09:16:46,SENSOR_HR,SYS,0,0,287,77
2026-07-17T09:16:46,SENSOR_HR,SYS,1,0,20,339
2026-07-17T09:16:46,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:17:16,SYSTEM,SYS,0,0,7,100
2026-07-17T09:17:16,SYSTEM,SYS,0,0,8,8153
2026-07-17T09:17:16,SYSTEM,SYS,0,0,12,31
2026-07-17T09:17:16,SENSOR_HR,SYS,0,0,286,77
2026-07-17T09:17:16,SENSOR_HR,SYS,1,0,27,337
2026-07-17T09:17:16,SENSOR_HR,SYS,2,0,0,0
2026-07-17T09:17:47,SENSOR_HR,SYS,0,0,287,78
