timestamp,type,initiator,ch,param,value_a,value_b
2026-07-12T00:38:46,SYSTEM,SYS,0,0,11,23688
2026-07-12T00:38:45,SENSOR_HR,SYS,1,0,24,14
2026-07-12T00:38:45,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:39:04,SYSTEM,WEB,0,0,1,1
2026-07-12T00:39:05,SYSTEM,WEB,0,0,1,0
2026-07-12T00:39:14,SYSTEM,SYS,0,0,7,100
2026-07-12T00:39:14,SYSTEM,SYS,0,0,8,8153
2026-07-12T00:39:14,SYSTEM,SYS,0,0,12,31
2026-07-12T00:39:15,SENSOR_HR,SYS,0,0,198,85
2026-07-12T00:39:15,SENSOR_HR,SYS,1,0,14,11
2026-07-12T00:39:15,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:39:46,SENSOR_HR,SYS,0,0,199,85
2026-07-12T00:39:46,SENSOR_HR,SYS,1,0,30,7
2026-07-12T00:39:46,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:40:14,SYSTEM,SYS,0,0,7,100
2026-07-12T00:40:14,SYSTEM,SYS,0,0,8,8153
2026-07-12T00:40:14,SYSTEM,SYS,0,0,12,31
2026-07-12T00:40:16,SENSOR_HR,SYS,0,0,197,85
2026-07-12T00:40:16,SENSOR_HR,SYS,1,0,24,16
2026-07-12T00:40:16,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:40:46,SENSOR_HR,SYS,0,0,197,86
2026-07-12T00:40:46,SENSOR_HR,SYS,1,0,14,357
2026-07-12T00:40:46,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:41:06,SYSTEM,WEB,0,0,1,0
2026-07-12T00:41:14,SYSTEM,SYS,0,0,7,101
2026-07-12T00:41:14,SYSTEM,SYS,0,0,8,8153
2026-07-12T00:41:14,SYSTEM,SYS,0,0,12,31
2026-07-12T00:41:16,SENSOR_HR,SYS,0,0,197,86
2026-07-12T00:41:16,SENSOR_HR,SYS,1,0,19,21
2026-07-12T00:41:16,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:41:46,SENSOR_HR,SYS,0,0,198,86
2026-07-12T00:41:46,SENSOR_HR,SYS,1,0,13,358
2026-07-12T00:41:46,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:42:14,SYSTEM,SYS,0,0,7,101
2026-07-12T00:42:14,SYSTEM,SYS,0,0,8,8153
2026-07-12T00:42:14,SYSTEM,SYS,0,0,12,31
2026-07-12T00:42:17,SENSOR_HR,SYS,0,0,198,86
2026-07-12T00:42:17,SENSOR_HR,SYS,1,0,21,351
2026-07-12T00:42:17,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:42:47,SENSOR_HR,SYS,0,0,198,85
2026-07-12T00:42:47,SENSOR_HR,SYS,1,0,17,15
2026-07-12T00:42:47,SENSOR_HR,SYS,2,0,10,0
2026-07-12T00:43:07,SYSTEM,WEB,0,0,1,0
2026-07-12T00:43:14,SYSTEM,SYS,0,0,7,101
2026-07-12T00:43:14,SYSTEM,SYS,0,0,8,8153
2026-07-12T00:43:14,SYSTEM,SYS,0,0,12,31
2026-07-12T00:43:17,SENSOR_HR,SYS,0,0,197,85
2026-07-12T00:43:17,SENSOR_HR,SYS,1,0,17,341
2026-07-12T00:43:17,SENSOR_HR,SYS,2,0,10,0
